date,account_id,active_flows,successful_runs,failed_runs,error_rate,p95_runtime_sec,dashboard_views,product_events,open_support_tickets,arr_at_risk,expansion_signal,data_quality_score,metric_freshness_hours,certified_metric_coverage
2026-02-26,ACC021,49,9704,267,0.0268,40.8,46,2551,1,51702,42508,88.1,8.2,69.3
2026-02-26,ACC022,26,5345,162,0.0296,68.3,17,571,3,27628,6160,78.9,11.1,68.6
2026-02-26,ACC023,48,9431,455,0.0461,69.2,43,2658,1,59170,33208,85.1,5.9,68.8
2026-02-26,ACC024,15,2303,23,0.0102,32.3,20,576,0,3211,8297,95.8,5.5,84.9
2026-02-26,ACC025,11,2250,91,0.0389,74.2,12,456,2,11969,4840,80.2,8.8,86.6
2026-02-26,ACC026,15,2254,73,0.0315,54.5,22,744,0,7240,8043,83.8,4.5,74.4
2026-02-26,ACC027,25,4757,242,0.0485,54.8,26,1629,2,32823,19020,85.4,14.7,81.7
2026-02-26,ACC028,46,10044,227,0.0222,34.1,43,601,3,59181,8646,87.9,13.9,66.7
2026-02-26,ACC029,13,2043,4,0.002,30.6,17,1103,0,586,16742,99,2.8,88.7
2026-02-26,ACC030,29,5089,10,0.0021,53.7,27,203,0,1845,3658,95.2,5.5,81.5
2026-02-26,ACC031,9,1228,30,0.0241,67.6,12,302,0,1344,1453,84.1,6.9,71.1
2026-02-26,ACC032,24,4701,9,0.002,32.7,37,947,0,1341,14301,99,7.9,85.3
2026-02-26,ACC033,11,777,1,0.002,55.6,14,234,1,485,1709,89.5,7.0,77.0
2026-02-26,ACC034,8,869,15,0.0178,40.1,19,143,1,1460,1025,86.1,7.4,72.1
2026-02-26,ACC035,28,5376,98,0.018,44.9,32,1466,1,15761,18196,90.2,6.4,66.2
2026-02-26,ACC036,14,2136,112,0.0502,65.7,22,406,3,18138,5112,71.3,12.3,68.5
2026-02-26,ACC037,10,2859,122,0.0412,58.8,20,803,4,20011,8572,73.6,14.4,65.8
2026-02-26,ACC038,12,815,25,0.0308,42.9,14,290,2,3831,3212,88.2,8.0,76.5
2026-02-26,ACC039,28,5427,152,0.0274,51.9,35,2078,0,16898,24987,85.4,7.1,69.5
2026-02-26,ACC040,31,6341,234,0.0357,56.6,30,853,1,33312,11099,84.2,11.5,59.7
2026-02-26,ACC041,13,2576,129,0.0479,65.0,18,103,2,19821,1353,83.7,9.3,65.1
2026-02-26,ACC042,14,2509,102,0.0394,61.3,17,572,2,8967,4048,80.8,10.5,82.2
2026-02-26,ACC043,33,5285,10,0.002,32.0,28,812,0,1371,11151,92.8,6.5,85.3
2026-02-26,ACC044,30,4462,8,0.002,45.3,36,936,0,1030,11435,92.5,6.6,83.0
2026-02-26,ACC045,52,9402,24,0.0026,44.8,57,376,0,2806,4632,99,5.5,79.7
2026-02-27,ACC001,13,2584,132,0.0487,55.2,9,414,2,20077,5421,82.2,7.4,66.2
2026-02-27,ACC002,44,11194,660,0.0557,75.4,50,3076,3,119109,45076,76.0,14.9,75.2
2026-02-27,ACC003,5,1109,25,0.0225,50.7,17,498,0,1785,3772,89.6,6.6,84.8
2026-02-27,ACC004,49,10042,20,0.002,55.0,49,3373,0,3023,53759,96.3,6.1,82.3
2026-02-27,ACC005,14,2035,70,0.0337,53.5,20,217,3,12365,2546,81.5,12.7,77.3
2026-02-27,ACC006,14,2409,48,0.0197,52.6,17,199,0,3873,1716,87.8,6.9,79.7
2026-02-27,ACC007,45,10527,909,0.0795,76.6,50,3271,4,130099,39735,69.2,12.1,69.4
2026-02-27,ACC008,16,2150,4,0.002,41.1,28,123,0,648,1961,99,7.3,76.2
2026-02-27,ACC009,2,1276,2,0.002,58.4,15,319,0,124,1642,96.9,3.7,83.8
2026-02-27,ACC010,26,5389,20,0.0038,35.8,20,326,1,6663,3930,92.6,7.3,81.3
2026-02-27,ACC011,31,5695,11,0.002,36.2,32,2272,0,1218,25721,90.3,1.4,69.5
2026-02-27,ACC012,4,1348,10,0.0075,36.8,11,184,0,397,763,90.4,2.5,79.7
2026-02-27,ACC013,4,1261,2,0.002,42.4,14,508,0,124,2643,99,7.5,89.7
2026-02-27,ACC014,43,10296,536,0.0496,63.8,42,3852,2,71354,44392,81.9,10.8,74.4
2026-02-27,ACC015,27,4879,9,0.002,33.2,42,1477,0,1526,24450,99,4.1,88.5
2026-02-27,ACC016,14,2486,96,0.0374,63.1,16,674,0,10878,8341,93.3,9.4,67.8
2026-02-27,ACC017,9,793,32,0.0395,68.0,11,239,5,4828,2059,82.8,14.3,84.4
2026-02-27,ACC018,10,1229,76,0.0589,75.8,18,171,2,4791,967,78.9,12.1,75.2
2026-02-27,ACC019,14,2225,108,0.0464,48.3,22,672,2,14092,7444,83.6,9.8,64.8
2026-02-27,ACC020,8,1282,94,0.0688,81.2,9,692,2,6066,4183,78.4,9.6,70.3
2026-02-27,ACC021,51,10364,655,0.0595,52.0,45,2854,2,112358,44529,75.4,10.6,65.6
2026-02-27,ACC022,26,5225,96,0.0182,61.8,30,629,0,9896,6941,96.7,9.7,71.5
2026-02-27,ACC023,41,9002,483,0.051,75.3,45,2210,1,64616,28927,81.1,9.0,67.4
2026-02-27,ACC024,14,2117,24,0.0116,72.0,24,295,1,5838,4623,94.2,6.6,80.3
2026-02-27,ACC025,11,1980,95,0.0459,62.3,16,370,0,10351,4463,86.8,8.5,72.9
2026-02-27,ACC026,17,2062,59,0.0282,39.2,23,657,4,12988,7764,86.9,12.6,72.8
2026-02-27,ACC027,29,5291,172,0.0316,18,30,1703,2,23974,17877,84.1,7.4,91.2
2026-02-27,ACC028,51,10533,212,0.0198,50.3,47,963,0,26960,13211,88.8,10.7,73.7
2026-02-27,ACC029,8,2417,14,0.0059,53.9,16,1305,1,3791,16743,85.8,7.2,83.9
2026-02-27,ACC030,28,4841,31,0.0064,64.5,35,219,0,5511,4148,96.3,5.2,79.0
2026-02-27,ACC031,9,1150,2,0.002,60.0,15,249,3,1293,1279,94.9,10.7,84.8
2026-02-27,ACC032,28,5928,124,0.0206,66.4,24,742,0,13794,8886,98.4,10.0,80.9
2026-02-27,ACC033,10,1040,2,0.002,41.2,11,358,1,485,1953,95.9,5.6,79.2
2026-02-27,ACC034,10,727,25,0.0343,60.5,17,145,0,2018,1243,82.0,11.0,69.6
2026-02-27,ACC035,27,5265,49,0.0094,44.7,31,1818,0,5892,23041,94.3,3.1,75.5
2026-02-27,ACC036,18,1897,70,0.0358,49.2,32,341,0,9098,4835,83.3,4.5,64.8
2026-02-27,ACC037,7,2953,145,0.0469,63.9,18,936,4,21652,9674,78.6,11.8,67.7
2026-02-27,ACC038,12,856,38,0.0432,41.9,17,228,0,3686,2404,86.3,8.7,72.5
2026-02-27,ACC039,28,4867,224,0.0441,49.5,32,1465,1,31522,19643,78.2,10.1,73.8
2026-02-27,ACC040,30,5444,129,0.0232,60.4,26,779,0,18066,11806,87.7,8.1,74.4
2026-02-27,ACC041,17,2421,133,0.0524,70.8,23,96,2,21245,1342,81.2,8.2,65.6
2026-02-27,ACC042,12,2473,72,0.0284,50.5,21,640,0,4769,4595,90.1,2.5,79.9
2026-02-27,ACC043,27,5373,10,0.002,45.7,37,1100,0,1371,14859,95.1,3.7,92.4
2026-02-27,ACC044,27,6009,132,0.0216,43.3,29,1310,1,14769,11884,94.1,9.0,78.5
2026-02-27,ACC045,52,10760,37,0.0034,18,56,430,1,11486,4629,93.2,4.6,79.4
2026-02-28,ACC001,13,2322,129,0.053,67.8,21,231,2,21446,3366,88.3,11.1,71.1
2026-02-28,ACC002,42,7766,355,0.0437,76.4,31,2598,1,78698,54877,78.6,11.5,62.6
2026-02-28,ACC003,2,881,13,0.0146,35.5,17,422,0,1162,4024,85.4,2.5,85.2
2026-02-28,ACC004,49,7517,33,0.0044,43.7,47,1723,0,6608,36686,98.6,1.2,80.3
2026-02-28,ACC005,16,1673,29,0.0173,37.3,17,244,0,3890,3482,83.3,9.4,82.8
2026-02-28,ACC006,13,1952,29,0.0147,45.7,18,193,1,4265,2054,85.8,4.6,83.9
2026-02-28,ACC007,50,9002,594,0.0619,50.3,47,2469,3,100345,35073,80.8,14.4,66.0
2026-02-28,ACC008,18,1806,16,0.009,58.4,16,288,0,2901,5467,95.2,1.9,73.5
2026-02-28,ACC009,3,1084,4,0.0041,50.5,9,339,0,254,2054,94.8,1,75.5
2026-02-28,ACC010,29,5715,11,0.002,41.6,29,856,0,1227,9731,95.1,3.5,73.4
2026-02-28,ACC011,29,4504,9,0.002,31.3,36,1670,1,5516,23905,89.1,5.4,82.7
2026-02-28,ACC012,8,1047,2,0.002,38.4,11,92,0,106,491,99,2.9,83.5
2026-02-28,ACC013,6,1102,2,0.002,64.4,18,331,0,124,1970,96.2,1,88.2
2026-02-28,ACC014,44,8267,267,0.0313,57.2,48,3341,2,50922,47953,90.2,8.8,70.8
2026-02-28,ACC015,23,3668,13,0.0037,53.0,31,911,2,13567,20059,81.0,9.5,77.3
2026-02-28,ACC016,10,1763,91,0.0491,44.5,17,457,3,20428,7975,72.5,15.3,58.4
2026-02-28,ACC017,7,643,26,0.0398,55.6,13,166,0,2566,1764,84.7,6.1,75.0
2026-02-28,ACC018,8,1055,51,0.0466,68.5,19,152,2,3985,1001,83.1,7.9,82.3
2026-02-28,ACC019,13,2486,124,0.0479,63.1,20,585,2,14428,5800,80.9,13.3,63.3
2026-02-28,ACC020,6,1128,68,0.0573,57.1,20,609,2,5227,4184,80.2,14.2,65.7
2026-02-28,ACC021,54,8978,323,0.0348,50.2,43,2076,2,74644,37390,78.9,1,70.0
2026-02-28,ACC022,22,4509,48,0.0105,29.0,20,467,1,9580,5972,90.6,7.0,75.9
2026-02-28,ACC023,51,10150,607,0.0564,50.6,42,3033,0,62806,35209,82.2,9.2,61.6
2026-02-28,ACC024,14,1945,3,0.002,40.9,27,427,0,627,7283,96.5,4.2,98
2026-02-28,ACC025,11,1942,85,0.0424,65.1,16,312,0,9562,3837,83.8,9.0,73.3
2026-02-28,ACC026,18,1593,65,0.0392,52.0,14,458,1,10656,7006,85.9,11.8,68.0
2026-02-28,ACC027,29,4502,241,0.051,64.4,39,1444,2,34161,17815,79.9,9.9,74.0
2026-02-28,ACC028,47,9142,233,0.0249,76.5,40,1375,0,34044,21733,83.0,8.5,61.3
2026-02-28,ACC029,12,2075,4,0.002,35.7,20,1120,0,586,16738,97.3,4.3,87.9
2026-02-28,ACC030,27,4550,44,0.0098,42.3,25,182,1,14577,3668,92.4,8.3,81.4
2026-02-28,ACC031,12,1101,2,0.002,59.9,24,264,0,112,1416,99,4.2,72.7
2026-02-28,ACC032,27,4386,21,0.0049,41.4,34,763,0,3314,12350,94.7,8.3,74.6
2026-02-28,ACC033,10,759,1,0.002,44.4,15,186,0,107,1390,98.4,3.8,76.8
2026-02-28,ACC034,10,671,17,0.0251,59.6,21,98,1,1894,910,90.0,10.4,78.9
2026-02-28,ACC035,28,4223,8,0.002,39.9,27,1251,0,1260,19767,94.7,1,81.8
2026-02-28,ACC036,18,1737,106,0.0577,88.5,28,354,1,16445,5481,80.2,10.1,60.4
2026-02-28,ACC037,11,2382,113,0.0456,77.9,22,877,3,19249,11237,81.8,12.1,71.0
2026-02-28,ACC038,7,665,18,0.0265,39.9,8,154,0,2256,2091,91.6,9.7,73.7
2026-02-28,ACC039,22,5111,243,0.0455,73.7,23,1660,4,45426,21195,77.9,14.1,69.6
2026-02-28,ACC040,32,4921,63,0.0127,64.3,32,436,0,9929,7310,86.6,5.4,75.2
2026-02-28,ACC041,15,1833,71,0.0376,79.6,17,73,2,16527,1347,85.9,6.5,79.7
2026-02-28,ACC042,10,2011,84,0.0404,53.3,14,576,2,9139,5086,83.2,10.1,83.6
2026-02-28,ACC043,33,4378,33,0.0076,44.4,36,970,0,5187,16081,94.1,4.1,91.3
2026-02-28,ACC044,30,3451,6,0.002,34.6,26,746,0,1030,11783,98.3,5.5,78.1
2026-02-28,ACC045,46,8087,16,0.002,51.7,47,445,1,9910,6374,97.4,7.1,73.8
2026-03-01,ACC001,13,1633,103,0.0597,94.1,26,220,2,23582,4558,80.1,14.7,73.5
2026-03-01,ACC002,45,7638,290,0.0366,45.9,46,2182,3,89483,46862,80.7,11.3,83.4
2026-03-01,ACC003,5,955,20,0.0214,38.8,18,438,0,1698,3853,88.7,8.7,79.2
2026-03-01,ACC004,51,10650,115,0.0107,26.1,46,3339,1,26849,50179,90.6,9.6,70.5
2026-03-01,ACC005,12,1896,52,0.0269,39.0,18,281,2,9246,3538,91.3,8.5,79.3
2026-03-01,ACC006,17,1811,12,0.0068,31.5,21,249,2,4095,2856,91.8,6.6,85.7
2026-03-01,ACC007,49,9650,703,0.0679,68.8,53,3145,3,107638,41676,76.2,18.6,70.3
2026-03-01,ACC008,19,1944,40,0.0202,44.1,19,77,2,11121,1358,85.6,6.2,79.3
2026-03-01,ACC009,6,948,1,0.002,36.0,22,252,0,124,1746,95.6,4.0,76.5
2026-03-01,ACC010,28,5211,10,0.002,59.7,29,317,0,1227,3952,97.6,7.7,68.7
2026-03-01,ACC011,30,4587,9,0.002,39.5,32,1456,0,1218,20465,94.3,6.0,67.0
2026-03-01,ACC012,3,1057,8,0.008,20.1,1,121,0,421,640,94.5,4.0,78.4
2026-03-01,ACC013,4,959,1,0.002,28.7,14,340,0,124,2326,95.4,2.1,89.4
2026-03-01,ACC014,45,9727,425,0.0419,65.7,52,3670,1,54852,44769,91.8,4.1,73.2
2026-03-01,ACC015,25,4416,8,0.002,37.7,19,1204,0,1526,22020,94.3,3.5,73.6
2026-03-01,ACC016,9,2284,190,0.0769,89.5,18,753,2,26441,10142,73.1,15.5,61.9
2026-03-01,ACC017,10,710,34,0.0459,65.7,12,205,2,3875,1972,79.7,10.3,69.5
2026-03-01,ACC018,6,1247,49,0.0383,52.9,12,199,1,2980,1109,85.0,6.3,78.5
2026-03-01,ACC019,13,1864,126,0.0633,46.2,20,597,4,21320,7894,70.4,13.1,67.0
2026-03-01,ACC020,8,1153,56,0.0466,84.3,14,622,2,4447,4181,81.2,13.0,58.7
2026-03-01,ACC021,45,9120,366,0.0386,68.5,44,2385,1,69705,42287,81.5,8.3,71.8
2026-03-01,ACC022,28,4297,78,0.018,49.7,30,646,2,17502,8669,85.6,8.2,71.8
2026-03-01,ACC023,48,9315,397,0.041,60.6,51,3016,3,69137,38150,80.8,9.5,73.2
2026-03-01,ACC024,13,1701,33,0.0193,65.2,18,320,0,6037,6241,90.8,4.4,83.8
2026-03-01,ACC025,9,1749,120,0.0643,60.2,13,430,3,19282,5872,72.1,11.0,73.8
2026-03-01,ACC026,16,2075,77,0.0358,36.3,9,773,0,8238,9077,88.9,7.4,64.0
2026-03-01,ACC027,28,3990,213,0.0509,62.3,28,1117,3,37796,15549,82.1,15.5,78.2
2026-03-01,ACC028,49,8517,368,0.0415,59.6,45,1313,3,85473,22276,81.1,8.9,68.5
2026-03-01,ACC029,11,2015,4,0.002,44.3,20,1088,0,586,16744,98.0,2.4,83.1
2026-03-01,ACC030,28,4476,8,0.002,54.8,25,216,0,1732,4425,86.2,1,73.5
2026-03-01,ACC031,12,1092,2,0.0021,66.2,12,181,0,115,979,97.3,5.8,74.4
2026-03-01,ACC032,27,4187,78,0.0184,25.0,32,916,0,12357,15531,89.6,5.5,65.6
2026-03-01,ACC033,14,786,1,0.002,36.2,27,253,0,107,1826,95.7,2.9,76.2
2026-03-01,ACC034,9,596,25,0.0412,77.2,11,104,1,2842,1087,89.7,11.1,67.8
2026-03-01,ACC035,28,4798,81,0.0168,40.1,26,1278,1,15006,17773,92.0,3.9,82.1
2026-03-01,ACC036,19,1945,109,0.0534,64.7,30,466,1,15367,6444,84.5,10.9,65.8
2026-03-01,ACC037,14,2259,104,0.0443,55.4,9,731,0,12757,9876,85.8,7.2,67.4
2026-03-01,ACC038,9,760,17,0.0228,59.0,15,203,0,1948,2411,90.9,1,82.6
2026-03-01,ACC039,26,4160,218,0.05,58.3,28,1385,1,35170,21726,77.8,10.9,66.4
2026-03-01,ACC040,31,4663,121,0.0253,59.4,32,441,3,36235,7803,80.9,13.4,63.1
2026-03-01,ACC041,16,2000,75,0.0366,63.4,24,80,1,13952,1353,85.6,8.6,68.9
2026-03-01,ACC042,14,2048,65,0.0311,55.3,24,507,1,6392,4395,84.5,7.0,76.6
2026-03-01,ACC043,31,5465,28,0.0053,36.6,29,975,0,3610,12948,99,5.4,84.5
2026-03-01,ACC044,29,5573,45,0.0081,28.0,29,970,1,7788,9488,90.5,8.3,89.6
2026-03-01,ACC045,51,9340,18,0.002,32.7,43,373,0,2188,4626,95.1,1,76.9
2026-03-02,ACC001,12,2280,104,0.0439,43.3,25,323,4,23036,4793,74.8,16.8,79.7
2026-03-02,ACC002,46,10395,571,0.0521,59.7,48,3300,0,80749,52076,84.7,5.5,81.8
2026-03-02,ACC003,5,1129,15,0.0139,42.1,9,516,0,1104,3840,95.5,3.9,79.2
2026-03-02,ACC004,48,10193,20,0.002,32.6,51,3797,0,3023,59620,96.2,7.6,72.8
2026-03-02,ACC005,11,2053,75,0.0356,55.3,18,202,0,8020,2349,83.9,6.9,79.3
2026-03-02,ACC006,16,2272,4,0.002,55.6,18,370,2,3162,3383,95.8,7.1,98
2026-03-02,ACC007,48,11013,783,0.0664,71.0,39,2317,2,97244,26904,77.9,11.7,67.2
2026-03-02,ACC008,20,2362,4,0.002,18,25,94,0,648,1364,97.2,6.9,77.7
2026-03-02,ACC009,5,1151,2,0.002,55.6,15,284,0,124,1620,98.2,2.5,78.9
2026-03-02,ACC010,29,6293,12,0.002,38.0,20,680,0,1227,7020,99,5.2,79.7
2026-03-02,ACC011,33,4987,96,0.019,53.9,30,1779,0,11559,22999,92.9,6.4,66.1
2026-03-02,ACC012,6,1223,2,0.002,50.4,7,169,0,106,773,95.5,2.6,87.9
2026-03-02,ACC013,6,1342,2,0.002,65.4,13,450,1,561,2200,93.0,10.0,85.7
2026-03-02,ACC014,43,10522,510,0.0463,45.2,48,3659,2,67656,41262,84.3,9.2,79.0
2026-03-02,ACC015,28,4576,9,0.002,39.3,35,984,0,1526,17367,99,4.3,78.5
2026-03-02,ACC016,12,2447,137,0.0533,73.2,17,765,2,19589,9618,75.3,10.1,67.3
2026-03-02,ACC017,5,785,51,0.061,61.6,12,293,2,4848,2550,77.1,15.2,77.4
2026-03-02,ACC018,5,1226,59,0.0463,65.4,10,167,0,3037,947,83.3,7.7,76.7
2026-03-02,ACC019,13,2922,199,0.0638,87.9,26,861,3,19792,7263,70.8,12.7,75.9
2026-03-02,ACC020,9,1180,53,0.0431,55.7,13,637,0,3154,4184,82.7,6.1,76.1
2026-03-02,ACC021,50,10627,435,0.0393,53.3,53,2330,3,92429,35453,79.3,13.9,80.6
2026-03-02,ACC022,26,5750,175,0.0296,73.7,21,703,1,19970,7050,85.7,11.5,66.5
2026-03-02,ACC023,46,10612,703,0.0622,74.2,45,2789,1,77040,30967,78.4,8.2,67.4
2026-03-02,ACC024,17,2216,13,0.0061,40.2,24,328,1,4136,4910,88.3,8.1,81.2
2026-03-02,ACC025,8,1874,101,0.0513,68.0,7,375,1,13168,4779,80.9,9.2,74.5
2026-03-02,ACC026,19,2504,110,0.0424,61.2,22,924,2,12996,8992,85.8,8.2,60.1
2026-03-02,ACC027,26,4537,268,0.0559,63.7,31,1373,4,44132,16808,74.9,14.9,72.6
2026-03-02,ACC028,48,9840,356,0.0349,64.6,48,796,0,47681,11689,91.1,5.8,74.3
2026-03-02,ACC029,14,2426,8,0.0033,29.7,19,1310,0,967,16745,97.4,7.0,79.2
2026-03-02,ACC030,29,5501,11,0.002,20.7,27,220,0,1732,3667,95.4,1.0,87.8
2026-03-02,ACC031,11,1286,25,0.0191,75.1,16,286,0,1066,1314,93.8,5.2,73.7
2026-03-02,ACC032,26,6005,164,0.0267,51.6,10,984,2,27351,11633,93.4,12.2,76.4
2026-03-02,ACC033,6,899,7,0.0082,46.7,5,305,2,1193,1925,85.7,2.7,72.8
2026-03-02,ACC034,7,872,33,0.0374,54.3,11,175,1,2615,1250,83.8,10.3,69.4
2026-03-02,ACC035,29,5566,51,0.0091,48.6,31,1594,0,5731,19109,94.9,3.9,76.2
2026-03-02,ACC036,16,2394,113,0.0452,61.3,17,326,2,15064,3662,79.4,11.3,61.0
2026-03-02,ACC037,13,2938,146,0.0474,32.5,28,1116,2,17734,11593,79.5,12.6,60.2
2026-03-02,ACC038,7,719,16,0.0221,46.6,25,193,2,3085,2423,86.3,9.7,76.7
2026-03-02,ACC039,29,5500,321,0.0552,56.0,26,1923,1,38378,22816,81.8,6.5,70.7
2026-03-02,ACC040,31,6179,131,0.0208,69.6,32,940,2,27231,12552,85.1,7.9,73.7
2026-03-02,ACC041,15,2690,178,0.0622,74.8,17,107,4,28904,1346,71.8,16.0,69.4
2026-03-02,ACC042,9,2108,59,0.0273,62.2,14,619,0,4585,5214,92.4,9.8,86.2
2026-03-02,ACC043,30,4692,9,0.002,39.7,32,951,0,1371,14710,94.9,5.0,87.0
2026-03-02,ACC044,28,5951,30,0.0052,41.1,38,1696,1,6301,15535,90.2,5.1,81.1
2026-03-02,ACC045,48,10891,21,0.002,48.1,47,450,0,2188,4786,92.3,5.6,76.3
2026-03-03,ACC001,12,2268,42,0.0185,73.0,20,292,2,10438,4356,90.3,6.5,76.0
2026-03-03,ACC002,45,10126,604,0.0564,63.5,49,2948,4,131047,47757,70.3,17.0,74.5
2026-03-03,ACC003,2,943,25,0.0264,86.9,13,338,1,2653,3011,90.0,7.0,85.7
2026-03-03,ACC004,47,10876,21,0.002,47.6,45,3524,0,3023,51859,93.3,8.3,74.5
2026-03-03,ACC005,10,2244,70,0.0304,86.5,21,165,1,8449,1755,92.5,9.7,80.7
2026-03-03,ACC006,13,2237,29,0.0131,66.7,28,314,0,2573,2916,95.7,5.7,83.6
2026-03-03,ACC007,46,9984,579,0.0549,75.7,44,2954,2,83337,37835,81.3,10.3,63.6
2026-03-03,ACC008,17,2585,5,0.002,50.4,17,252,0,648,3342,95.5,1,70.8
2026-03-03,ACC009,5,1132,2,0.002,47.4,13,378,2,1000,2193,92.6,4.5,79.4
2026-03-03,ACC010,29,5759,32,0.0057,29.7,27,624,2,12151,7039,93.6,4.1,76.7
2026-03-03,ACC011,32,5217,10,0.002,43.1,24,1835,2,9814,22677,87.8,8.3,66.3
2026-03-03,ACC012,9,1189,15,0.0132,55.1,15,135,0,696,635,93.5,1.7,76.5
2026-03-03,ACC013,2,1179,2,0.002,35.7,11,390,0,124,2170,91.6,1,84.1
2026-03-03,ACC014,44,11193,500,0.0428,66.0,42,4172,1,55866,44227,87.7,3.4,66.2
2026-03-03,ACC015,26,4901,52,0.0105,42.9,26,1410,2,18815,23236,85.5,8.1,81.7
2026-03-03,ACC016,14,2207,127,0.0548,58.4,26,513,1,17963,7151,82.8,5.2,65.8
2026-03-03,ACC017,8,846,29,0.0333,43.7,13,278,0,2145,2245,90.3,3.3,85.2
2026-03-03,ACC018,7,1167,46,0.0384,65.7,20,131,0,2519,780,88.9,2.2,82.3
2026-03-03,ACC019,11,2798,141,0.0481,72.5,20,832,1,12831,7329,86.4,7.0,67.5
2026-03-03,ACC020,8,1153,64,0.0528,67.0,6,614,3,5412,4127,80.7,13.3,77.4
2026-03-03,ACC021,41,9194,458,0.0475,75.0,38,2692,0,72566,47346,83.9,6.6,70.4
2026-03-03,ACC022,24,5138,208,0.039,49.9,25,628,1,25088,7048,81.1,8.2,71.7
2026-03-03,ACC023,46,8877,521,0.0555,51.9,44,2499,1,69583,33170,78.3,7.4,62.0
2026-03-03,ACC024,16,2455,23,0.0093,32.8,26,571,0,2912,7716,99,4.2,77.8
2026-03-03,ACC025,10,1984,114,0.0546,77.1,24,505,2,15493,6079,77.7,16.4,76.9
2026-03-03,ACC026,16,2062,36,0.0175,42.8,31,727,4,10534,8591,88.5,13.2,68.6
2026-03-03,ACC027,31,5709,203,0.0344,50.5,24,1374,0,18049,13368,88.5,5.3,82.6
2026-03-03,ACC028,50,10372,489,0.045,76.9,47,1004,1,71095,13987,89.6,7.4,66.4
2026-03-03,ACC029,12,2403,4,0.002,60.5,16,1256,0,586,16208,99,4.2,79.4
2026-03-03,ACC030,28,4546,44,0.0097,38.9,26,181,0,8423,3651,99,5.9,75.1
2026-03-03,ACC031,11,1271,2,0.002,32.0,15,324,0,112,1506,97.6,6.1,70.5
2026-03-03,ACC032,26,5162,10,0.002,45.7,28,1119,0,1341,15389,91.6,2.0,73.7
2026-03-03,ACC033,9,938,1,0.002,19.0,21,262,0,107,1585,94.0,1,76.6
2026-03-03,ACC034,8,822,33,0.0389,36.8,3,150,3,3535,1137,79.7,11.4,65.2
2026-03-03,ACC035,26,5621,11,0.002,48.8,24,1331,0,1260,15800,99,5.7,76.8
2026-03-03,ACC036,20,1958,136,0.0652,78.1,16,349,3,21936,4794,74.6,12.5,63.0
2026-03-03,ACC037,15,2525,157,0.0588,61.2,28,919,2,21024,11108,78.4,13.1,59.7
2026-03-03,ACC038,5,860,18,0.0207,56.8,13,284,3,3568,2981,88.9,6.0,86.6
2026-03-03,ACC039,22,5500,319,0.055,69.0,25,1739,1,38228,20633,80.3,13.2,71.5
2026-03-03,ACC040,29,5256,77,0.0145,46.0,31,365,0,11279,5730,90.2,3.5,77.0
2026-03-03,ACC041,19,2476,127,0.049,49.4,28,99,4,24688,1353,76.0,11.7,72.2
2026-03-03,ACC042,15,2043,44,0.0215,44.7,31,565,1,4788,4910,88.2,6.4,84.6
2026-03-03,ACC043,34,5369,60,0.0111,34.0,38,764,0,7593,10328,93.1,9.0,74.7
2026-03-03,ACC044,26,5213,10,0.002,31.6,24,1394,0,1030,14576,90.5,3.7,92.2
2026-03-03,ACC045,51,10089,20,0.002,54.7,49,434,0,2188,4983,93.3,4.6,73.2
2026-03-04,ACC001,15,2471,104,0.0406,69.4,24,208,0,12961,2848,93.0,7.0,78.3
2026-03-04,ACC002,45,10599,429,0.0389,45.2,45,3442,2,82203,53271,91.8,12.5,77.1
2026-03-04,ACC003,7,1113,14,0.0129,48.6,18,420,2,2145,3170,87.2,7.0,83.2
2026-03-04,ACC004,46,9577,19,0.002,48.9,46,2445,0,3023,40861,93.3,7.4,85.3
2026-03-04,ACC005,14,2544,66,0.0253,26.2,12,328,0,5705,3078,94.5,4.1,86.7
2026-03-04,ACC006,16,2412,4,0.002,27.6,18,217,0,392,1869,93.7,6.1,90.9
2026-03-04,ACC007,46,10074,882,0.0805,84.1,41,2623,3,122815,33296,75.5,15.7,66.8
2026-03-04,ACC008,20,2138,4,0.002,65.1,28,296,0,648,4746,99,1,76.2
2026-03-04,ACC009,4,1129,2,0.002,44.1,21,373,0,124,2170,92.0,4.9,74.5
2026-03-04,ACC010,30,6147,12,0.002,27.9,33,404,0,1227,4270,96.7,4.9,73.4
2026-03-04,ACC011,29,5215,110,0.0207,51.7,29,1841,1,16927,22760,88.1,7.1,74.8
2026-03-04,ACC012,8,1221,7,0.0059,58.9,14,203,0,314,930,94.9,1.4,65.5
2026-03-04,ACC013,4,1081,4,0.004,40.4,15,330,0,250,2003,97.4,1.1,79.1
2026-03-04,ACC014,42,9855,457,0.0443,73.3,55,3849,2,65508,46343,82.3,8.6,77.3
2026-03-04,ACC015,27,4561,9,0.002,34.9,28,1588,0,1526,28120,98.4,7.5,73.7
2026-03-04,ACC016,11,2497,92,0.0357,54.9,19,572,0,10368,7047,90.9,5.8,65.0
2026-03-04,ACC017,8,771,49,0.0603,72.9,24,260,3,5258,2304,76.7,16.5,68.8
2026-03-04,ACC018,6,1104,53,0.0458,65.1,1,193,2,3934,1215,76.5,10.1,83.5
2026-03-04,ACC019,10,2281,121,0.0506,62.8,14,640,1,13430,6916,88.8,11.5,72.7
2026-03-04,ACC020,6,1245,44,0.0345,48.1,16,672,1,3041,4183,87.8,11.8,69.2
